Filename,Autophase_embedding,PassSequence,OverOz
linux-v0/linux-v0_8134.ll,"[0,0,6,4,2,5,2,1,1,4,1,0,0,18,0,9,5,2,13,55,20,36,24,5,3,0,0,18,0,2,16,9,9,15,22,5,0,33,0,1,0,9,1,0,0,28,0,1,2,1,18,158,116,16,0,67]","['--scalarizer','--early-cse-memssa','--die','--sroa','--adce','--early-cse-memssa','--early-cse','--load-store-vectorizer','--simplifycfg','--loop-reroll','--newgvn','--mem2reg','--instcombine','--inline','--mem2reg','--instcombine','--mem2reg','--reassociate','--sroa','--instcombine','--globalopt','--globaldce','--mergefunc','--loop-reroll','--load-store-vectorizer','--simplifycfg','--loop-reroll','--newgvn','--mem2reg','--instcombine','--mem2reg','--reassociate','--sroa','--instcombine','--globalopt','--globaldce','--mergefunc','--loop-reroll','--indvars','--gvn','--correlated-propagation','--lower-constant-intrinsics','--nary-reassociate','--gvn-hoist']",0.0363636363636363
linux-v0/linux-v0_813.ll,"[0,2,57,46,10,53,12,5,1,19,3,2,0,84,2,72,8,9,91,200,81,147,82,53,15,0,1,63,4,8,78,11,72,37,96,18,4,131,0,0,2,14,4,0,0,71,1,2,5,23,86,559,398,29,4,234]","['--aggressive-instcombine','--inline','--globalopt','--inline','--sroa','--dse','--jump-threading','--sroa','--aggressive-instcombine','--simplifycfg','--sroa','--gvn','--early-cse-memssa','--instcombine','--mem2reg','--globalopt','--newgvn','--loop-rotate','--early-cse-memssa','--inline','--newgvn','--instcombine','--globalopt','--gvn','--instcombine','--newgvn','--jump-threading','--sroa','--aggressive-instcombine','--simplifycfg','--sroa','--gvn','--early-cse-memssa','--instcombine','--mem2reg','--globalopt','--early-cse']",0.0
linux-v0/linux-v0_8146.ll,"[0,1,63,52,11,61,13,3,1,19,10,1,0,111,1,79,20,25,135,223,26,92,82,61,11,0,0,59,3,5,107,14,79,43,59,15,1,152,0,1,1,26,3,0,0,103,0,7,6,4,112,587,416,42,2,243]","['--inline','--mem2reg','--simplifycfg','--globalopt','--instcombine','--ipsccp','--early-cse-memssa','--early-cse','--mergefunc','--gvn-hoist','--newgvn','--load-store-vectorizer','--simplifycfg','--nary-reassociate','--sroa','--instsimplify','--adce']",0.0338983050847457
linux-v0/linux-v0_8139.ll,"[0,0,46,32,10,41,13,5,6,20,2,0,0,84,0,61,21,5,81,235,25,112,97,41,9,0,7,79,0,15,69,15,61,61,76,21,0,209,0,1,0,23,14,0,0,107,1,4,2,19,84,706,532,48,0,346]","['--indvars','-loop-reduce','--load-store-vectorizer','--lower-constant-intrinsics','--load-store-vectorizer','--loop-reroll','--nary-reassociate','--simplifycfg','--globalopt','--early-cse','--slp-vectorizer','--gvn','--instcombine','--loop-simplifycfg','--mergefunc','--correlated-propagation','--gvn-hoist','--loop-reroll','--loop-simplifycfg','--lower-constant-intrinsics','--mldst-motion','--simplifycfg','--gvn-hoist','--memcpyopt','--early-cse-memssa','--ipsccp','--newgvn','--loop-reroll','--lower-constant-intrinsics','--mldst-motion','--simplifycfg','--reassociate','--sroa','--simplifycfg','--sroa','--gvn-hoist','--early-cse','--dse','--bdce','--early-cse','--jump-threading','--slp-vectorizer','--early-cse','--mergefunc','--correlated-propagation','--load-store-vectorizer','--loop-fusion','--load-store-vectorizer','--simplifycfg','--dce','--gvn','--lower-constant-intrinsics','--jump-threading','--bdce']",0.0701219512195122
linux-v0/linux-v0_8153.ll,"[0,0,27,19,8,21,4,1,0,14,4,0,0,50,0,35,8,1,49,203,27,109,69,21,6,0,0,47,0,8,42,11,35,30,75,17,0,132,0,2,0,15,2,0,0,86,0,3,4,8,50,474,370,28,0,210]","['--globaldce','--mergefunc','--loop-simplifycfg','--early-cse-memssa','--inline','--simplifycfg','--nary-reassociate','--correlated-propagation','--nary-reassociate','--early-cse-memssa','--mem2reg','--dce','--gvn','--simplifycfg','--load-store-vectorizer','--memcpyopt','--jump-threading','--sroa','--instsimplify','--adce','--sroa','--gvn','--inline','--aggressive-instcombine','--flattencfg','--aggressive-instcombine','--inline','--reassociate','-loop-reduce','--simplifycfg','--slsr','--instcombine','--dce']",0.0147058823529411
linux-v0/linux-v0_8152.ll,"[0,1,64,44,18,59,28,12,10,38,5,1,0,109,1,97,22,26,135,271,69,182,84,59,52,2,7,45,27,13,97,3,97,47,104,44,3,210,1,1,1,13,26,0,3,73,0,15,15,40,110,777,479,29,2,339]","['--mergefunc','--mem2reg','--instcombine','--newgvn','--sroa','--loop-rotate','--gvn-hoist','--newgvn','--instcombine','--mergefunc','--sroa','--instsimplify','--mem2reg','--elim-avail-extern','--sroa','--simplifycfg','--mem2reg','--instcombine','--mem2reg','--early-cse','--gvn-hoist','--early-cse-memssa','--aggressive-instcombine']",0.0909090909090909
linux-v0/linux-v0_816.ll,"[0,1,25,14,11,17,5,3,2,18,5,1,0,41,1,35,6,11,53,65,5,22,23,17,8,0,1,20,3,2,40,4,35,8,11,18,0,50,0,1,1,7,2,0,0,32,4,1,0,7,42,205,121,9,3,84]","['--flattencfg','--ipsccp','--globaldce','--ipsccp','--early-cse-memssa','--inline','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--instsimplify','--adce','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--gvn-hoist','--slsr','--gvn-hoist','--instcombine','--newgvn','--die','--sroa']",0.037037037037037
linux-v0/linux-v0_8174.ll,"[0,0,1,1,0,2,1,0,0,0,1,0,0,8,0,2,0,17,20,54,0,14,20,2,0,0,0,19,0,4,4,4,2,4,8,0,0,28,0,0,0,5,0,0,0,21,0,3,0,1,8,96,80,7,0,55]","['--bdce','--reassociate','--die','--mem2reg','--die','--sroa','--jump-threading','--early-cse','--newgvn','--load-store-vectorizer','--gvn','--sccp']",0.054054054054054
linux-v0/linux-v0_8241.ll,"[0,0,34,30,3,33,9,0,5,11,3,0,0,57,0,44,9,4,63,149,18,61,43,33,20,0,4,34,5,6,51,12,44,38,55,11,0,122,0,6,0,11,3,0,1,57,1,2,1,7,57,418,306,17,0,180]","['--globaldce','--aggressive-instcombine','--flattencfg','--aggressive-instcombine','--mergefunc','--loop-reroll','--load-store-vectorizer','--simplifycfg','--inline','--mergefunc','--memcpyopt','--gvn-hoist','--loop-reroll','--load-store-vectorizer','--indvars','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--load-store-vectorizer','--simplifycfg','--inline','--gvn-hoist','--slsr','--gvn','--inline','--early-cse','--slp-vectorizer','--lower-constant-intrinsics','--instcombine','--slp-vectorizer','--simplifycfg','--memcpyopt','--load-store-vectorizer','--simplifycfg','--inline','--mergefunc','--load-store-vectorizer','--newgvn','--simplifycfg','--correlated-propagation','--globalopt','--globaldce']",0.0257731958762886
linux-v0/linux-v0_827.ll,"[0,0,2,2,0,2,1,0,0,1,0,0,0,6,0,3,1,0,4,14,0,6,5,2,0,0,0,3,0,1,5,0,3,2,4,1,0,5,0,0,0,3,0,0,0,4,0,0,0,1,6,26,18,5,0,9]","['--loop-versioning-licm','--jump-threading','--instcombine','--elim-avail-extern','--sccp','--jump-threading','--elim-avail-extern','--simplifycfg','--newgvn','--loop-instsimplify','--loop-simplifycfg']",0.0
linux-v0/linux-v0_8314.ll,"[0,0,15,13,1,15,7,1,3,7,0,0,0,33,0,22,1,1,29,137,13,59,53,15,8,0,4,42,2,6,27,15,22,12,41,8,1,94,1,1,0,11,2,0,1,66,2,0,0,2,33,328,255,17,0,156]","['--inline','--mem2reg','--dce','--die','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--instcombine','--simplifycfg','--newgvn','--nary-reassociate','--instcombine','--correlated-propagation','--load-store-vectorizer','--mergefunc','--ipsccp']",0.0955882352941176
linux-v0/linux-v0_8334.ll,"[0,0,16,15,1,15,4,0,2,6,1,0,0,24,0,21,2,3,27,54,5,24,25,15,8,0,1,12,0,3,21,0,21,8,14,8,0,28,0,1,0,3,2,0,0,14,0,1,6,8,24,127,76,6,0,51]","['--gvn-hoist','--mem2reg','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--sroa','--inline','--instcombine','--nary-reassociate','--correlated-propagation','--ipsccp','--gvn-hoist','--jump-threading','--instcombine','--ipsccp','--aggressive-instcombine','--mergefunc','--loop-reroll','--load-store-vectorizer','--jump-threading','--nary-reassociate','--early-cse-memssa','--globalopt','--globaldce','--mergefunc','--flattencfg','--globalopt','--globaldce','--aggressive-instcombine','--mergefunc','--inline','--instcombine','--nary-reassociate','--correlated-propagation','--ipsccp','--gvn-hoist','--jump-threading','--instcombine','--ipsccp','--aggressive-instcombine','--inline','--newgvn','--nary-reassociate','--slp-vectorizer','--slsr','--indvars','--early-cse-memssa','--gvn','--dce','--simplifycfg']",0.0
linux-v0/linux-v0_8341.ll,"[0,1,35,21,14,29,10,5,2,19,3,1,0,51,1,48,5,8,67,75,11,31,45,29,10,0,2,34,1,6,46,2,48,9,21,14,0,85,0,1,1,4,1,0,2,53,2,3,3,7,52,298,202,7,2,136]","['--globalopt','--loop-simplifycfg','--mem2reg','--bdce','--inline','--loop-simplifycfg','--instsimplify','--simplifycfg','--instcombine','--early-cse','--elim-avail-extern','--early-cse','--early-cse','--loop-instsimplify','--sroa','--dce','--aggressive-instcombine','--bdce','--gvn','--early-cse','--jump-threading','--inline','--simplifycfg','--loop-instsimplify','--mem2reg','--aggressive-instcombine','--bdce','--simplifycfg','--instcombine','--dse']",0.0
linux-v0/linux-v0_8362.ll,"[0,0,12,8,1,11,2,0,2,4,1,0,0,20,0,15,4,2,19,25,1,10,13,11,3,0,4,10,0,1,19,0,15,13,4,4,0,25,0,0,0,5,1,0,0,13,0,0,0,0,20,95,65,13,0,37]","['--separate-const-offset-from-gep','--gvn','--memcpyopt','--newgvn','--sroa','--mergefunc','--slp-vectorizer','--jump-threading','--bdce','--reassociate']",0.0181818181818181
linux-v0/linux-v0_8408.ll,"[0,1,4,2,1,4,2,2,0,2,0,1,0,8,1,6,2,2,8,28,0,14,8,4,2,0,0,7,2,2,7,0,6,3,6,5,0,15,0,0,1,3,0,2,0,7,0,0,0,3,9,60,38,6,2,25]","['--strip','--mergefunc','--early-cse-memssa','--correlated-propagation','--gvn-hoist','--nary-reassociate','--early-cse-memssa','--instsimplify','--sroa','--bdce','--simplifycfg','--mergefunc','--lower-constant-intrinsics','--loop-reroll','--instcombine']",0.0
linux-v0/linux-v0_8412.ll,"[0,0,22,13,8,16,1,1,0,9,2,0,0,37,0,25,5,1,34,117,14,59,38,16,9,0,0,26,3,5,32,7,25,27,41,11,1,80,0,1,0,12,2,0,0,40,0,1,4,2,37,287,214,26,0,122]","['--sroa','--simplifycfg','--loop-reroll','--newgvn','--mem2reg','--instcombine','--mem2reg','--reassociate','--slp-vectorizer','--gvn','--sroa','--reassociate','--inline','--mem2reg','--newgvn','--inline','--ipsccp','--early-cse-memssa','--loop-fusion','--early-cse','--mergefunc','--sroa','--inline','--instcombine','--globalopt','--mergefunc','--gvn']",0.0
linux-v0/linux-v0_837.ll,"[0,1,16,14,2,15,7,1,2,9,1,1,0,35,1,24,6,2,33,178,19,77,68,15,15,1,6,50,7,12,24,7,24,20,63,9,0,135,0,3,1,12,0,0,1,94,1,8,0,13,36,457,362,20,2,215]","['--speculative-execution','--early-cse-memssa','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--instcombine','--simplifycfg','--newgvn','--nary-reassociate','--instcombine','--correlated-propagation','--load-store-vectorizer','--mergefunc','--sroa','--dce','--die','--sroa','--adce','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--gvn-hoist','--slsr','--gvn-hoist','--instcombine','--jump-threading','--loop-reroll']",0.0674157303370786
linux-v0/linux-v0_8430.ll,"[0,0,30,21,7,29,10,4,2,12,1,0,0,58,0,41,15,6,53,187,53,103,85,29,29,0,0,54,13,7,51,9,41,31,70,18,6,109,0,3,0,17,7,1,3,79,0,5,8,16,58,494,343,28,0,204]","['--ipsccp','--gvn','--globalopt','--instcombine','--load-store-vectorizer','--simplifycfg','--mergefunc','--slp-vectorizer','--load-store-vectorizer','--indvars','--instcombine','--early-cse','--adce','--gvn','--gvn','--globalopt','--correlated-propagation','--nary-reassociate','--jump-threading','--lower-constant-intrinsics','--early-cse','--jump-threading','--correlated-propagation','--ipsccp','--newgvn','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--mergefunc','--slp-vectorizer','--load-store-vectorizer','--indvars','--instcombine','--early-cse','--instsimplify','--gvn','--lower-constant-intrinsics','--early-cse','--jump-threading','--correlated-propagation','--ipsccp','--gvn','--globalopt','--instcombine','--loop-simplifycfg','--load-store-vectorizer','--gvn','--load-store-vectorizer','--mergefunc','--gvn-hoist','--mem2reg','--instcombine','--gvn','--globalopt','--early-cse-memssa','--adce','--gvn','--gvn','--mergefunc']",0.0638297872340425
linux-v0/linux-v0_8434.ll,"[0,1,24,14,7,22,8,5,0,11,1,1,0,43,1,33,9,6,44,135,7,67,45,22,8,0,0,32,0,6,38,11,33,19,49,10,0,91,0,1,1,11,6,0,0,49,0,6,7,3,44,336,240,20,2,156]","['--globaldce','--ipsccp','--early-cse-memssa','--inline','--simplifycfg','--nary-reassociate','--correlated-propagation','--nary-reassociate','--early-cse-memssa','--mem2reg','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--inline','--gvn-hoist','--slsr','--gvn','--inline','--early-cse','--load-store-vectorizer','--memcpyopt','--jump-threading','--instcombine','--ipsccp','--ipsccp','--lower-constant-intrinsics','--gvn-hoist','--early-cse','--load-store-vectorizer','--instcombine','--globalopt','--mergefunc','--flattencfg','--ipsccp','--correlated-propagation','--gvn','--slsr','--instcombine','--early-cse','--slp-vectorizer','--slsr','--simplifycfg','--load-store-vectorizer']",0.0396825396825396
linux-v0/linux-v0_8436.ll,"[0,0,41,26,15,33,6,4,2,17,3,0,0,63,0,50,27,6,67,224,56,134,73,33,40,0,3,37,18,10,53,12,50,43,85,21,4,160,0,1,0,13,5,0,1,72,3,14,10,24,63,580,397,28,0,256]","['--loop-simplifycfg','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--adce','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--gvn-hoist','--slsr','-loop-reduce','--gvn','--slsr','--instcombine','--early-cse','--slp-vectorizer','--newgvn','--simplifycfg','--correlated-propagation','--ipsccp','--loweratomic','--instcombine','--dce','--gvn','--nary-reassociate']",0.0196078431372549
linux-v0/linux-v0_8438.ll,"[0,0,25,17,8,18,6,1,3,14,1,0,0,52,0,32,29,3,46,190,24,80,86,18,19,0,12,58,0,7,45,14,32,58,67,13,0,160,9,1,0,20,3,0,0,80,2,3,7,9,52,552,423,36,0,251]","['--inline','--gvn-hoist','--slsr','--gvn','--inline','--early-cse','--slp-vectorizer','--lower-constant-intrinsics','--instcombine','--gvn','--slp-vectorizer','--jump-threading','--inline','--gvn-hoist','--lower-constant-intrinsics','--gvn','--mem2reg','--instsimplify','--jump-threading','--early-cse-memssa','--die','--die','--die','--sroa','--nary-reassociate']",0.0228310502283105
linux-v0/linux-v0_8465.ll,"[0,0,8,6,2,6,1,0,0,4,1,0,0,23,0,10,6,0,14,64,11,27,28,6,10,0,0,25,2,3,20,8,10,20,13,4,2,43,1,1,0,13,1,0,0,34,1,3,2,2,23,190,135,21,0,86]","['--gvn-hoist','--mem2reg','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--inline','--gvn-hoist','--slsr','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--loop-simplifycfg','--early-cse-memssa','--sroa','--instsimplify','--adce','--sroa','--gvn','--inline','--aggressive-instcombine','--ipsccp','--inline','--gvn-hoist','--mem2reg','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--inline','--gvn-hoist','--slsr','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--loop-simplifycfg','--early-cse-memssa','--globalopt','--instcombine','--slp-vectorizer','--newgvn','--instcombine','--nary-reassociate','--correlated-propagation','--early-cse','--early-cse-memssa','--instsimplify','--gvn-hoist','--early-cse-memssa','--correlated-propagation','--load-store-vectorizer','--slp-vectorizer','--slsr','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--loop-simplifycfg','--early-cse-memssa','--globalopt','--instcombine','--slp-vectorizer','--newgvn','--instcombine','--nary-reassociate','--correlated-propagation','--loop-reroll']",0.0
linux-v0/linux-v0_8444.ll,"[0,0,50,29,21,38,14,6,5,31,5,0,0,85,0,69,31,18,100,276,33,148,78,38,35,0,3,42,17,10,75,8,69,53,93,34,3,206,0,1,0,16,9,0,1,82,1,14,8,23,85,688,476,32,0,306]","['--ipconstprop','--globalopt','--loweratomic','--early-cse','--dce','--simplifycfg','--ipsccp','--aggressive-instcombine','--ipsccp','--inline','--early-cse-memssa','--sroa','--instsimplify','--adce','--mem2reg','--inline','--mergefunc','--loop-reroll','--instcombine','--memcpyopt','--jump-threading','--sroa','--simplifycfg']",0.0206185567010309
linux-v0/linux-v0_8483.ll,"[0,0,50,34,15,45,20,9,7,28,3,0,0,89,0,73,6,17,101,210,21,103,77,45,20,1,5,54,5,8,81,15,73,30,63,32,2,157,0,1,0,16,13,0,0,78,0,1,7,9,89,566,382,29,0,253]","['--correlated-propagation','--nary-reassociate','--early-cse-memssa','--reassociate','--reassociate','--gvn','--inline','--gvn-hoist','--mem2reg','--jump-threading','--instcombine','--ipsccp','--ipsccp','--lower-constant-intrinsics','--gvn-hoist','--jump-threading','--globalopt','--loweratomic','--early-cse-memssa','--simplifycfg','--gvn-hoist','--slsr','--nary-reassociate','--instcombine']",0.0379146919431279
linux-v0/linux-v0_8511.ll,"[0,0,55,33,21,40,14,2,7,35,6,0,0,88,0,75,7,17,110,156,31,56,78,40,22,0,3,58,16,6,82,3,75,12,32,34,5,117,1,0,0,13,2,1,0,85,0,4,0,20,88,488,304,23,0,211]","['--inline','--mem2reg','--dce','--die','--sroa','--adce','--early-cse-memssa','--correlated-propagation','--gvn-hoist','--slp-vectorizer','--simplifycfg','--die','--newgvn','--dce','--die','--sroa','--adce','--early-cse-memssa','--simplifycfg','--die','--newgvn','--dce','--gvn','--sroa','--early-cse-memssa','--correlated-propagation','--gvn-hoist','--slp-vectorizer','--simplifycfg','--jump-threading','--mergefunc','--flattencfg','--ipsccp','--nary-reassociate','--gvn','--dce','--simplifycfg','--mldst-motion','--jump-threading','--bdce','--newgvn','--dce','--gvn','--loop-simplifycfg','--lower-constant-intrinsics','--jump-threading','--gvn','--slsr','--newgvn','--gvn-hoist','--instcombine']",0.0098522167487684
linux-v0/linux-v0_8489.ll,"[0,0,58,37,17,57,23,12,4,25,1,0,0,99,0,82,26,17,107,281,33,102,108,57,40,0,12,78,9,19,80,18,82,41,81,24,0,209,11,3,0,17,3,0,7,92,6,12,7,32,99,744,501,41,0,352]","['--inline','--mem2reg','--gvn','--early-cse','--gvn','--gvn-hoist','--instcombine','--aggressive-instcombine','--early-cse-memssa','--newgvn','--globalopt','--instcombine','--jump-threading','--gvn','--gvn-hoist','--simplifycfg','--gvn-hoist','--simplifycfg','--licm','--gvn','--licm','--instcombine','--aggressive-instcombine','--early-cse-memssa','--newgvn','--globalopt','--instcombine','--jump-threading','--gvn','--gvn-hoist','--simplifycfg','--gvn-hoist','--licm','--gvn','--licm','--instcombine','--aggressive-instcombine','--early-cse-memssa','--newgvn','--globalopt','--instcombine','--jump-threading','--gvn','--elim-avail-extern','--simplifycfg']",0.048780487804878
linux-v0/linux-v0_8517.ll,"[0,0,34,22,12,28,7,2,4,17,4,0,0,58,0,45,8,2,62,135,35,86,49,28,9,0,3,37,2,4,54,9,45,28,54,19,0,88,0,2,0,13,9,0,0,59,0,1,2,3,58,380,266,27,0,153]","['--sccp','--inline','--gvn-hoist','--sccp','--inline','--newgvn','--ipsccp','--gvn-hoist','--gvn','--dse','--jump-threading','--ipsccp','--inline','--sroa','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--aggressive-instcombine','--loop-simplifycfg','--loop-instsimplify','--inline','--gvn','--loop-instsimplify','--mem2reg','--adce','--newgvn','--early-cse','--reassociate','--newgvn','--simplifycfg','--instcombine','--early-cse-memssa','--simplifycfg','--inline','--loop-instsimplify']",0.1666666666666666
linux-v0/linux-v0_8539.ll,"[0,0,9,8,1,9,1,0,1,2,2,0,0,18,0,11,3,0,17,43,6,24,16,9,3,0,1,11,0,2,16,4,11,8,14,3,0,25,0,0,0,6,3,0,0,20,0,1,2,1,18,115,78,17,0,49]","['--inline','--early-cse-memssa','--early-cse-memssa','--inline','--early-cse','--dce','--simplifycfg','--memcpyopt','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--inline','--gvn-hoist','--slsr','--gvn','--inline','--early-cse','--slp-vectorizer','--lower-constant-intrinsics','--instcombine','--gvn','--slp-vectorizer','--jump-threading']",0.0
linux-v0/linux-v0_8540.ll,"[0,0,34,26,8,28,6,1,3,15,4,0,0,61,0,43,7,2,62,180,11,78,75,28,9,0,2,63,3,8,53,10,43,27,50,18,0,129,0,4,0,17,8,0,2,88,0,4,4,6,61,485,357,33,0,226]","['--scalarizer','--early-cse-memssa','--die','--mem2reg','--gvn','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--inline','--gvn-hoist','--slsr','--gvn','--inline','--early-cse','--mergefunc','--sroa','--inline','--simplifycfg','-loop-reduce','--jump-threading','--inline','--gvn-hoist','--lower-constant-intrinsics','--gvn','--mem2reg','--instsimplify','--simplifycfg','--mem2reg','--instcombine','--newgvn']",0.032258064516129
linux-v0/linux-v0_8536.ll,"[0,0,50,33,16,41,12,7,5,25,6,0,0,80,0,66,11,14,100,187,31,107,69,41,16,0,3,40,6,5,75,7,66,26,68,27,1,135,0,0,0,12,7,0,4,74,0,4,4,5,80,495,343,31,0,202]","['--correlated-propagation','--nary-reassociate','--gvn','--indvars','--loop-reroll','--mergefunc','--loop-simplifycfg','--early-cse-memssa','--inline','--early-cse-memssa','--sroa','--instsimplify','--adce','--sroa','--adce','--simplifycfg','--lower-constant-intrinsics','--instcombine','--dse','--newgvn','--dce','--mem2reg']",0.0216216216216216
linux-v0/linux-v0_8569.ll,"[0,0,37,27,9,31,10,3,2,17,3,0,0,72,0,48,25,4,72,191,7,82,66,31,3,0,0,49,0,6,66,26,48,65,51,13,0,148,0,1,0,22,1,0,0,75,0,6,2,1,72,515,388,38,0,236]","['--inline','--early-cse-memssa','--sroa','--instsimplify','--adce','--sroa','--gvn','--inline','--aggressive-instcombine','--flattencfg','--aggressive-instcombine','--inline','--reassociate','-loop-reduce','--gvn','--adce','--gvn','--inline','--sroa','--jump-threading','--ipsccp','--loweratomic','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--slsr','--instcombine','--sroa','--bdce','--early-cse','--nary-reassociate','--correlated-propagation','--early-cse','--early-cse-memssa','--instsimplify','--gvn-hoist','--mem2reg','--jump-threading','--instcombine','--ipsccp','--correlated-propagation','--gvn','--slsr','--instcombine','--early-cse','--slp-vectorizer','--lower-constant-intrinsics']",0.0350877192982456
linux-v0/linux-v0_8570.ll,"[0,0,10,7,3,7,1,0,0,5,1,0,0,28,0,12,11,0,17,106,12,51,36,7,3,0,0,30,0,4,24,10,12,37,39,3,0,74,0,1,0,16,1,0,0,39,0,4,2,1,28,273,219,27,0,124]","['-loop-reduce','--gvn-hoist','--newgvn','--mem2reg','--inline','--jump-threading','--mldst-motion','--gvn','--sroa','--early-cse-memssa','--load-store-vectorizer','--early-cse-memssa','--mldst-motion','--early-cse','--sroa','--newgvn','--instcombine','--licm','--early-cse','--dse','--newgvn','--mem2reg','--loop-instsimplify']",0.0105263157894736
linux-v0/linux-v0_8546.ll,"[0,1,70,43,26,66,35,18,15,47,14,1,0,137,1,113,22,66,198,299,53,122,100,66,32,0,2,71,7,8,130,14,113,49,70,54,0,205,0,1,1,19,7,1,7,137,8,6,12,16,138,811,532,36,2,323]","['--inline','--early-cse-memssa','--sroa','--instsimplify','--adce','--sroa','--gvn','--inline','--aggressive-instcombine','--flattencfg','--aggressive-instcombine','--inline','--reassociate','-loop-reduce','--simplifycfg','--slsr','--instcombine','--early-cse','--slp-vectorizer','--gvn','--sroa','--reassociate','--inline','--mem2reg','--newgvn','--inline','--ipsccp','--early-cse-memssa','--loop-fusion','--early-cse','--dce','--simplifycfg','--ipsccp','--aggressive-instcombine','--ipsccp','--inline','--gvn-hoist','--mem2reg','--jump-threading','--instcombine','--globalopt','--mergefunc','--flattencfg','--ipsccp','--correlated-propagation','--gvn','--slsr','--instcombine','--early-cse','--slp-vectorizer','--slsr','--simplifycfg','--inline']",0.03125
linux-v0/linux-v0_8594.ll,"[0,0,42,19,23,25,6,4,2,26,3,0,0,52,0,51,6,11,77,88,0,50,11,25,0,0,0,7,0,1,51,0,51,6,21,14,0,56,0,0,0,1,0,0,0,35,0,11,0,3,52,205,125,5,0,77]","['--globaldce','--ipsccp','--globalopt','--globaldce','--mergefunc','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--load-store-vectorizer','--simplifycfg','--instcombine','--simplifycfg','--newgvn','--ipsccp','--inline','--mem2reg','--dce','--die','--sroa','--inline','--instcombine','--globalopt','--ipsccp','--jump-threading']",0.0259740259740259
linux-v0/linux-v0_8586.ll,"[0,0,14,9,4,12,3,0,0,8,4,0,0,30,0,20,6,7,32,84,5,32,30,12,3,0,0,26,1,4,26,6,20,22,28,9,0,73,0,0,0,9,3,0,0,28,2,0,0,1,30,232,177,28,0,112]","['--reassociate','--reassociate','--gvn','--inline','--newgvn','--instcombine','--nary-reassociate','--correlated-propagation','--gvn-hoist','--sroa','--instsimplify','--jump-threading','--gvn-hoist','--ipsccp','--gvn-hoist','--loop-simplifycfg','--newgvn','--early-cse','--instsimplify','--loop-reroll']",0.0648148148148148
linux-v0/linux-v0_858.ll,"[0,0,3,3,0,3,2,0,0,2,0,0,0,12,0,5,4,1,7,50,3,33,16,3,3,0,0,12,2,2,10,8,5,11,20,2,1,27,0,0,0,7,0,0,0,16,0,0,0,5,12,116,86,17,0,52]","['--inline','--mem2reg','--simplifycfg','--early-cse-memssa','--instcombine','--mergefunc','--gvn','--ipsccp','--newgvn','--elim-avail-extern','--lower-expect']",0.0188679245283018
linux-v0/linux-v0_8600.ll,"[0,6,46,39,7,44,21,4,11,25,2,6,0,74,6,69,14,11,94,98,24,45,70,44,24,0,7,46,1,3,77,1,69,21,9,30,0,111,1,2,6,11,11,1,0,62,8,6,11,9,80,426,249,21,12,187]","['--sink','--early-cse','--mem2reg','--bdce','--reassociate','--sroa','--inline','--instcombine','--globalopt','--mergefunc','--flattencfg','--ipsccp','--simplifycfg','--globalopt','--flattencfg','--globalopt','--instcombine','--dce','--simplifycfg','--early-cse-memssa','--indvars','--slsr','--instcombine','--dse','--nary-reassociate','--lower-constant-intrinsics','--simplifycfg','--die','--die','--die','--sroa','--early-cse','--mergefunc','--globalopt','--inline','--ipsccp','--simplifycfg','--globalopt','--flattencfg','--instcombine','--correlated-propagation']",0.0217391304347826
